player,team,date_of_birth,age,handed,center,left_wing,right_wing,defense,player_id
DAVID.DESHARNAIS,-,"(14, 9, 1986)",23.0,0,1,0,0,0,1568
TYSON.STRACHAN,-,"(30, 10, 1984)",25.0,1,0,0,0,1,1569
MICHAEL.SAUER,-,"(7, 8, 1987)",22.0,1,0,0,0,1,1570
ADAM.MCQUAID,CBJ,"(12, 10, 1986)",23.0,1,0,0,0,1,1572
COREY.POTTER,-,"(5, 1, 1984)",26.0,1,0,0,0,1,1573
RYAN.O'MARRA,-,"(9, 6, 1987)",23.0,1,0,0,1,0,1574
JACK.SKILLE,-,"(19, 5, 1987)",23.0,1,0,0,1,0,1575
T.J..HENSICK,-,"(10, 12, 1985)",24.0,1,0,0,1,0,1576
JAMIE.LUNDMARK,-,"(16, 1, 1981)",29.0,1,1,0,1,0,1577
ANTHONY.STEWART,-,"(1, 5, 1985)",25.0,1,0,0,1,0,1579
RICH.CLUNE,-,"(25, 4, 1987)",23.0,0,0,1,0,0,1581
MARC-ANDRE.CLICHE,-,"(23, 3, 1987)",23.0,1,1,0,0,0,1582
BRETT.SUTTER,-,"(2, 6, 1987)",23.0,0,1,1,0,0,1583
BRETT.CARSON,-,"(29, 11, 1985)",24.0,1,0,0,0,1,1584
STEFAN.MEYER,-,"(20, 7, 1985)",24.0,0,0,1,0,0,1585
PATRICK.KALETA,-,"(8, 6, 1986)",24.0,1,0,0,1,0,1586
BEN.LOVEJOY,DAL,"(20, 2, 1984)",26.0,1,0,0,0,1,1587
GRANT.CLITSOME,-,"(14, 4, 1985)",25.0,0,0,0,0,1,1588
CODY.BASS,-,"(7, 1, 1987)",23.0,1,1,0,0,0,1589
JANNIK.HANSEN,-,"(15, 3, 1986)",24.0,1,0,0,1,0,1590
DARROLL.POWE,-,"(22, 6, 1985)",25.0,0,1,0,0,0,1591
BRYAN.BICKELL,-,"(9, 3, 1986)",24.0,0,0,1,0,0,1592
FABIAN.BRUNNSTROM,-,"(6, 2, 1985)",25.0,0,0,1,0,0,1593
RYAN.PARENT,-,"(17, 3, 1987)",23.0,0,0,0,0,1,1595
ALEXANDRE.PICARD,-,"(9, 10, 1985)",24.0,0,0,1,0,0,1596
MASON.RAYMOND,-,"(17, 9, 1985)",24.0,0,0,1,0,0,1597
GILBERT.BRULE,-,"(1, 1, 1987)",23.0,1,1,0,0,0,1598
ALEXEI.PONIKAROVSKY,-,"(9, 4, 1980)",30.0,0,0,1,0,0,1599
TOMAS.FLEISCHMANN,-,"(16, 5, 1984)",26.0,0,0,1,0,0,1600
ALEXANDER.FROLOV,-,"(19, 6, 1982)",28.0,1,0,1,0,0,1601
MATT.MOULSON,BUF,"(1, 11, 1983)",26.0,0,0,1,0,0,1602
VLADIMIR.MIHALIK,-,"(29, 1, 1987)",23.0,0,0,0,0,1,1603
MARK.FRASER,-,"(29, 9, 1986)",23.0,0,0,0,0,1,1604
BEN.EAGER,-,"(22, 1, 1984)",26.0,0,0,1,0,0,1605
ANTON.STRALMAN,TBL,"(1, 8, 1986)",23.0,1,0,0,0,1,1606
PETER.REGIN,-,"(16, 4, 1986)",24.0,0,1,0,0,0,1607
IAN.WHITE,-,"(4, 6, 1984)",26.0,1,0,0,0,1,1608
JAMES.WISNIEWSKI,-,"(21, 2, 1984)",26.0,1,0,0,0,1,1609
CHRIS.CAMPOLI,-,"(9, 7, 1984)",25.0,0,0,0,0,1,1610
LOUIS.LEBLANC,-,"(26, 1, 1991)",19.0,1,1,0,0,0,1611
MIKE.MOORE,-,"(12, 12, 1984)",25.0,0,0,0,0,1,1612
DOMINIC.MOORE,-,"(3, 8, 1980)",29.0,0,1,1,0,0,1613
DEVIN.SETOGUCHI,-,"(1, 1, 1987)",23.0,1,0,0,1,0,1614
SHAONE.MORRISONN,-,"(23, 12, 1982)",27.0,0,0,0,0,1,1615
ANDY.SUTTON,-,"(10, 3, 1975)",35.0,0,0,0,0,1,1616
MIKE.WEAVER,-,"(2, 5, 1978)",32.0,1,0,0,0,1,1619
DAVID.HALE,-,"(18, 6, 1981)",29.0,0,0,0,0,1,1620
JAMAL.MAYERS,-,"(24, 10, 1974)",35,1,0,0,1,0,1621
DAVE.SCATCHARD,-,"(20, 2, 1976)",34,1,1,0,0,0,1622
MARC-ANDRE.GRAGNANI,-,"(11, 3, 1987)",23,0,0,0,0,1,1623
DEREK.JOSLIN,-,"(17, 3, 1987)",23,0,0,0,0,1,1624
ANDRE.BENOIT,-,"(6, 1, 1984)",26,0,0,0,0,1,1625
JOHN.MADDEN,-,"(4, 5, 1973)",37,0,1,0,0,0,1626
TEEMU.SELANNE,-,"(3, 7, 1970)",39,1,0,0,1,0,1627
RUSLAN.SALEI,-,"(2, 11, 1974)",Died (36),0,0,0,0,1,1628
MIKE.BLUNDEN,-,"(15, 12, 1986)",23,1,0,0,1,0,1629
CRAIG.CONROY,-,"(4, 9, 1971)",38,1,1,0,0,0,1630
JERRY.D'AMIGO,-,"(19, 2, 1991)",19,0,0,0,1,0,1631
MIKE.SANTORELLI,-,"(14, 12, 1985)",24,1,1,0,1,0,1632
NICK.BOYNTON,-,"(14, 1, 1979)",31,1,0,0,0,1,1633
SEAN.BERGENHEIM,-,"(8, 2, 1984)",26,0,0,1,0,0,1634
ANDY.HILBERT,-,"(6, 2, 1981)",29,0,1,0,0,0,1635
ANDREW.PETERS,-,"(5, 5, 1980)",30,0,0,1,0,0,1637
MARK.FAYNE,-,"(15, 5, 1987)",23,1,0,0,0,1,1638
BRANDON.PIRRI,VGK,"(10, 4, 1991)",19,0,0,1,1,0,1639
TAYLOR.BECK,-,"(13, 5, 1991)",19,1,0,1,0,0,1640
WILLIE.MITCHELL,-,"(23, 4, 1977)",33,0,0,0,0,1,1641
STEVE.DOWNIE,-,"(3, 4, 1987)",23,1,0,1,1,0,1642
RAFFI.TORRES,-,"(8, 10, 1981)",28,0,0,1,0,0,1643
STEPHEN.GIONTA,NYI,"(9, 10, 1983)",26,1,1,0,1,0,1644
NICKLAS.GROSSMANN,-,"(22, 1, 1985)",25,0,0,0,0,1,1645
TIM.KENNEDY,-,"(30, 4, 1986)",24,0,0,1,0,0,1646
LEE.STEMPNIAK,BOS,"(4, 2, 1983)",27,1,0,0,1,0,1647
AARON.JOHNSON,-,"(30, 4, 1983)",27,0,0,0,0,1,1649
MIKE.COMRIE,-,"(11, 9, 1980)",29,0,1,0,0,0,1650
JEFF.HALPERN,-,"(3, 5, 1976)",34,1,1,0,0,0,1652
NIGEL.DAWES,-,"(9, 2, 1985)",25,0,0,1,0,0,1653
CODY.FRANSON,-,"(8, 8, 1987)",22,1,0,0,0,1,1654
PETER.MUELLER,-,"(14, 4, 1988)",22,1,1,0,0,0,1655
NICLAS.BERGFORS,-,"(7, 3, 1987)",23,1,0,0,1,0,1656
ERIC.BELANGER,-,"(16, 12, 1977)",32,0,1,0,0,0,1657
PATRICK.O'SULLIVAN,-,"(1, 2, 1985)",25,0,0,1,0,0,1658
MICHAEL.SGARBOSSA,WSH,"(25, 7, 1992)",17,0,1,0,0,0,1660
MATT.HENDRICKS,WPG,"(17, 6, 1981)",29,0,1,1,1,0,1663
CHRIS.STEWART,-,"(30, 10, 1987)",22,1,0,1,1,0,1665
ALEXANDER.BURMISTROV,-,"(21, 10, 1991)",18,0,1,0,1,0,1666
BRANDON.GORMLEY,-,"(18, 2, 1992)",18,0,0,0,0,1,1667
BRIAN.MCGRATTAN,-,"(2, 9, 1981)",28,1,0,0,1,0,1668
ANDREAS.LILJA,-,"(13, 7, 1975)",34,0,0,0,0,1,1669
PAUL.MARA,-,"(7, 9, 1979)",30,0,0,0,0,1,1670
STEVE.BEGIN,-,"(14, 6, 1978)",32,0,1,0,0,0,1671
LANDON.FERRARO,MIN,"(8, 8, 1991)",18,1,1,0,1,0,1672
MARK.PARRISH,-,"(2, 2, 1977)",33,1,0,0,1,0,1673
MATT.FRASER,-,"(20, 5, 1990)",20,0,0,1,1,0,1675
DARREN.ARCHIBALD,OTT,"(9, 2, 1990)",20,0,0,1,1,0,1676
CHRIS.MUELLER,TOR,"(6, 3, 1986)",24,1,1,0,0,0,1677
MAREK.SVATOS,-,"(17, 6, 1982)",Died (34),1,0,0,1,0,1679
DEVANTE.SMITH-PELLY,WSH,"(14, 6, 1992)",18,1,0,1,1,0,1680
DYLAN.OLSEN,-,"(3, 1, 1991)",19,0,0,0,0,1,1681
MARC-ANDRE.BERGERON,-,"(13, 10, 1980)",29,0,0,0,0,1,1682
KYLE.WELLWOOD,-,"(16, 5, 1983)",27,1,1,0,0,0,1683
PETER.FORSBERG,-,"(20, 7, 1973)",36,0,1,0,0,0,1684
JASON.WILLIAMS,-,"(11, 8, 1980)",29,1,0,0,1,0,1685
SHANE.HNIDY,-,"(8, 11, 1975)",34,1,0,0,0,1,1686
STEPHANE.DA.COSTA,-,"(11, 7, 1989)",20,1,1,0,1,0,1687
ANDY.MIELE,-,"(15, 4, 1988)",22,0,1,0,0,0,1688
MATT.FRATTIN,-,"(3, 1, 1988)",22.0,1,0,0,1,0,1689
NIKITA.NIKITIN,-,"(16, 6, 1986)",24.0,0,0,0,0,1,1690
MARC-ANTOINE.POULIOT,-,"(22, 5, 1985)",25.0,1,1,0,0,0,1691
JEREMY.COLLITON,-,"(13, 1, 1985)",25.0,1,1,0,0,0,1692
GARNET.EXELBY,-,"(16, 8, 1981)",28.0,0,0,0,0,1,1693
BRENDAN.BELL,-,"(31, 3, 1983)",28.0,0,0,0,0,1,1694
JASON.AKESON,-,"(3, 6, 1990)",21.0,1,0,0,1,0,1695
HARRY.ZOLNIERCZYK,-,"(1, 9, 1987)",23.0,0,0,1,0,0,1696
TAYLOR.FEDUN,DAL,"(4, 6, 1988)",23.0,1,0,0,0,1,1697
JOEY.HISHON,-,"(20, 10, 1991)",19.0,0,1,0,0,0,1699
JAKE.GARDINER,TOR,"(4, 7, 1990)",20.0,0,0,0,0,1,1700
OLIVER.LAURIDSEN,-,"(24, 3, 1989)",22.0,0,0,0,0,1,1701
BEN.CHIAROT,WPG,"(9, 5, 1991)",20.0,0,0,0,0,1,1702
AARON.NESS,WSH,"(18, 5, 1990)",21.0,0,0,0,0,1,1704
STEFAN.ELLIOTT,OTT,"(30, 1, 1991)",20.0,1,0,0,0,1,1707
TOM.KUHNHACKL,NYI,"(21, 1, 1992)",19.0,0,0,0,1,0,1708
MATT.READ,MIN,"(14, 6, 1986)",25.0,1,0,1,1,0,1710
DAVID.WARSOFSKY,COL,"(30, 5, 1990)",21.0,0,0,0,0,1,1711
GUSTAV.NYQUIST,SJS,"(1, 9, 1989)",21.0,0,0,1,1,0,1712
JIMMY.HAYES,PIT,"(21, 11, 1989)",21.0,1,0,0,1,0,1713
MARK.ARCOBELLO,-,"(12, 8, 1988)",22.0,1,1,0,1,0,1714
MIKE.SISLO,NYI,"(20, 1, 1988)",23.0,1,0,0,1,0,1716
BRIAN.GIBBONS,OTT,"(26, 2, 1988)",23.0,0,1,0,0,0,1717
RASMUS.RISSANEN,-,"(13, 7, 1991)",19.0,0,0,0,0,1,1718
ZACH.REDMOND,-,"(26, 7, 1988)",22.0,1,0,0,0,1,1719
QUINTON.HOWDEN,-,"(21, 1, 1992)",19.0,0,1,1,0,0,1720
GREG.MCKEGG,CAR,"(17, 6, 1992)",19.0,0,1,1,0,0,1721
TYLER.RANDELL,-,"(15, 6, 1991)",20.0,1,0,0,1,0,1725
PHILIP.SAMUELSSON,-,"(26, 7, 1991)",19.0,0,0,0,0,1,1726
ALEX.PETROVIC,EDM,"(3, 3, 1992)",19.0,1,0,0,0,1,1728
JUSTIN.FONTAINE,-,"(6, 11, 1987)",23.0,1,0,0,1,0,1729
BRETT.BULMER,-,"(26, 4, 1992)",19.0,1,0,0,1,0,1730
PATRIK.NEMETH,COL,"(8, 2, 1992)",19.0,0,0,0,0,1,1732
MARTIN.MARINCIN,TOR,"(18, 2, 1992)",19.0,0,0,0,0,1,1733
ANTON.LANDER,-,"(24, 4, 1991)",20.0,0,1,1,1,0,1734
RAPHAEL.DIAZ,-,"(9, 1, 1986)",25.0,1,0,0,0,1,1736
RICHARD.PANIK,ARI,"(7, 2, 1991)",20.0,0,0,1,1,0,1737
ZACH.SILL,-,"(24, 5, 1988)",23.0,0,1,0,0,0,1739
ALEXEI.EMELIN,-,"(25, 4, 1986)",25.0,0,0,0,0,1,1740
CHRISTIAN.THOMAS,-,"(26, 5, 1992)",19.0,1,0,1,1,0,1741
EMERSON.ETEM,-,"(16, 7, 1992)",18.0,0,0,1,1,0,1742
PETTERI.NOKELAINEN,-,"(16, 1, 1986)",25.0,1,0,0,1,0,1743
LINDEN.VEY,CGY,"(17, 7, 1991)",19.0,1,1,0,1,0,1744
JOHAN.LARSSON,BUF,"(25, 7, 1992)",18.0,0,1,1,0,0,1745
FREDDIE.HAMILTON,-,"(1, 1, 1992)",19.0,1,1,0,1,0,1747
VICTOR.BARTLEY,-,"(17, 2, 1988)",23.0,0,0,0,0,1,1749
BYRON.FROESE,PHI,"(12, 3, 1991)",20.0,1,1,0,0,0,1751
ANDREJ.NESTRASIL,-,"(22, 2, 1991)",20.0,0,1,1,1,0,1752
TIM.ERIXON,-,"(24, 2, 1991)",20.0,0,0,0,0,1,1753
JORDAN.SZWARZ,BOS,"(14, 5, 1991)",20.0,1,0,0,1,0,1754
JOAKIM.LINDSTROM,-,"(5, 12, 1983)",27.0,0,1,0,0,0,1757
PATRICK.BORDELEAU,-,"(23, 3, 1986)",25.0,0,0,1,1,0,1760
SHELDON.SOURAY,-,"(13, 7, 1976)",34.0,0,0,0,0,1,1761
MICHEL.OUELLET,-,"(5, 3, 1982)",29.0,1,0,0,1,0,1762
MIKE.COMMODORE,-,"(7, 11, 1979)",31.0,1,0,0,0,1,1763
JOE.PISKULA,-,"(5, 7, 1984)",26.0,0,0,0,0,1,1764
CAM.BARKER,-,"(4, 4, 1986)",25.0,0,0,0,0,1,1765
JAROMIR.JAGR,-,"(15, 2, 1972)",39.0,0,0,0,1,0,1766
COLIN.MCDONALD,-,"(30, 9, 1984)",26.0,1,0,0,1,0,1767
DALTON.PROUT,CGY,"(13, 3, 1990)",21.0,1,0,0,0,1,1768
BRETT.CONNOLLY,WSH,"(2, 5, 1992)",19.0,1,0,1,1,0,1769
MICHAEL.KOSTKA,-,"(28, 11, 1985)",25.0,1,0,0,0,1,1770
CHRIS.BOURQUE,-,"(29, 1, 1986)",25.0,0,0,1,0,0,1771
GARRETT.WILSON,PIT,"(16, 3, 1991)",20.0,0,0,1,1,0,1772
JORDIE.BENN,MTL,"(26, 7, 1987)",23.0,0,0,0,0,1,1775
RYAN.GARBUTT,-,"(12, 8, 1985)",25.0,0,0,1,0,0,1776
JONATHAN.CHEECHOO,-,"(15, 7, 1980)",30.0,1,0,0,1,0,1777
CRAIG.CUNNINGHAM,-,"(13, 9, 1990)",20.0,1,1,1,0,0,1778
TYE.MCGINN,-,"(29, 7, 1990)",20.0,0,0,1,0,0,1779
MAX.REINHART,-,"(4, 2, 1992)",19.0,0,1,0,0,0,1780
MARK.BELL,-,"(5, 8, 1980)",30.0,0,1,1,0,0,1782
SCOTT.HARRINGTON,CBJ,"(10, 3, 1993)",18.0,0,0,0,0,1,1785
TYLER.SLOAN,-,"(15, 3, 1981)",30.0,0,0,0,0,1,1786
STEPHANE.VEILLEUX,-,"(16, 11, 1981)",29.0,0,0,1,0,0,1787
JOE.MORROW,WPG,"(9, 12, 1992)",18.0,0,0,0,0,1,1790
DUNCAN.SIEMENS,-,"(7, 9, 1993)",17.0,0,0,0,0,1,1792
STANISLAV.GALIEV,-,"(17, 1, 1992)",19.0,1,0,0,1,0,1793
RYAN.MURPHY,NJD,"(31, 3, 1993)",18.0,1,0,0,0,1,1794
FRANK.CORRADO,-,"(26, 3, 1993)",18,1,0,0,0,1,1796
NICKLAS.JENSEN,NYR,"(6, 3, 1993)",18,0,0,0,1,0,1797
TRENT.HUNTER,-,"(5, 7, 1980)",30,1,0,0,1,0,1800
JAY.PANDOLFO,-,"(27, 12, 1974)",36,0,0,1,0,0,1801
STUART.PERCY,-,"(18, 5, 1993)",18,0,0,0,0,1,1803
ANDY.ANDREOFF,TBL,"(17, 5, 1991)",20,0,1,1,0,0,1804
MICHAEL.BOURNIVAL,-,"(31, 5, 1992)",19,0,0,1,0,0,1805
MICHEAL.FERLAND,CAR,"(20, 4, 1992)",19,0,0,1,1,0,1806
STEFAN.NOESEN,NJD,"(12, 2, 1993)",18,1,0,1,1,0,1809
PIERRE-CEDRIC.LABRIE,-,"(6, 12, 1986)",24,0,0,1,0,0,1811
BRETT.LEBDA,-,"(15, 1, 1982)",29,0,0,1,0,0,1813
JOEL.RECHLICZ,-,"(14, 6, 1987)",24,1,0,0,1,0,1814
RILEY.SHEAHAN,FLA,"(7, 12, 1991)",19.0,0,1,1,0,0,1815
JEREMY.WELSH,-,"(30, 4, 1988)",23.0,0,1,0,0,0,1816
DAVID.MUSIL,-,"(9, 4, 1993)",19.0,0,0,0,0,1,1817
BRENDAN.SHINNIMIN,-,"(7, 1, 1991)",21.0,0,1,0,0,0,1821
MIKE.HALMO,-,"(15, 5, 1991)",21.0,0,0,1,0,0,1823
BRIAN.O'NEILL,-,"(1, 6, 1988)",24.0,0,1,0,0,0,1825
JULIAN.MELCHIORI,FLA,"(6, 12, 1991)",20.0,0,0,0,0,1,1826
PHILIP.VARONE,PHI,"(4, 12, 1990)",21,0,1,0,0,0,1828
ZACH.TROTMAN,PIT,"(26, 8, 1990)",21,1,0,0,0,1,1830
RYAN.SPROUL,-,"(13, 1, 1993)",19,1,0,0,0,1,1831
DREW.SHORE,-,"(29, 1, 1991)",21,1,1,0,0,0,1834
CHRIS.WIDEMAN,PIT,"(7, 1, 1990)",22,1,0,0,0,1,1838
CHRIS.BROWN,-,"(3, 2, 1991)",21,1,1,0,1,0,1839
SEAN.COLLINS,-,"(29, 12, 1988)",23,0,1,0,0,0,1840
ANTHONY.BITETTO,MIN,"(15, 7, 1990)",21,0,0,0,0,1,1841
MATT.TENNYSON,BUF,"(23, 4, 1990)",22,1,0,0,0,1,1842
BRIAN.FLYNN,-,"(26, 7, 1988)",23,1,0,0,1,0,1843
SAM.CARRICK,ANA,"(4, 2, 1992)",20,1,1,0,0,0,1846
ANDERS.LEE,NYI,"(3, 7, 1990)",21,0,1,1,0,0,1847
DANIEL.CATENACCI,-,"(9, 3, 1993)",19,0,1,0,0,0,1850
BEAU.BENNETT,STL,"(27, 11, 1991)",20,1,0,1,1,0,1854
ALEX.CHIASSON,EDM,"(1, 10, 1990)",21,1,0,0,1,0,1855
FREDRIK.CLAESSON,NYR,"(24, 11, 1992)",19.0,0,0,0,0,1,1859
MAREK.HRIVIK,-,"(28, 8, 1991)",20.0,0,1,1,0,0,1865
PETTER.GRANBERG,-,"(27, 8, 1992)",19.0,1,0,0,0,1,1868
KLAS.DAHLBECK,-,"(6, 7, 1991)",20.0,0,0,0,0,1,1870
TEEMU.PULKKINEN,VGK,"(2, 1, 1992)",20.0,1,0,1,0,0,1872
NATHAN.BEAULIEU,WPG,"(5, 12, 1992)",19.0,0,0,0,0,1,1873
BRANDON.DAVIDSON,CHI,"(21, 8, 1991)",20.0,0,0,0,0,1,1875
OSCAR.LINDBERG,OTT,"(29, 10, 1991)",20.0,0,1,1,0,0,1877
ADAM.CLENDENING,CBJ,"(26, 10, 1992)",19.0,1,0,0,0,1,1878
TY.RATTIE,EDM,"(5, 2, 1993)",19.0,1,0,1,1,0,1879
JOEL.ARMIA,MTL,"(31, 5, 1993)",19.0,1,0,0,1,0,1883
JYRKI.JOKIPAKKA,-,"(20, 8, 1991)",20.0,0,0,0,0,1,1884
BRODY.SUTTER,-,"(26, 9, 1991)",20.0,1,1,0,0,0,1885
COLBY.ARMSTRONG,-,"(23, 11, 1982)",29.0,1,0,0,1,0,1887
BEN.STREET,ANA,"(13, 2, 1987)",25.0,0,1,0,0,0,1889
SHANE.PRINCE,-,"(16, 11, 1992)",19.0,0,0,1,0,0,1891
BRETT.RITCHIE,DAL,"(1, 7, 1993)",18.0,1,0,0,1,0,1893
ZEMGUS.GIRGENSONS,BUF,"(5, 1, 1994)",18.0,0,1,1,0,0,1895
MATT.PELECH,-,"(4, 9, 1987)",24.0,1,0,0,0,1,1897
NICK.TARNASKY,-,"(25, 11, 1984)",27.0,0,0,1,0,0,1899
MIKHAIL.GRIGORENKO,-,"(16, 5, 1994)",18.0,0,1,0,0,0,1901
RYAN.MURRAY,CBJ,"(27, 9, 1993)",18.0,0,0,0,0,1,1902
MARTIN.FRK,DET,"(5, 10, 1993)",18.0,1,0,0,1,0,1903
JAYSON.MEGNA,WSH,"(1, 2, 1990)",22.0,1,0,0,1,0,1904
GRIFFIN.REINHART,VGK,"(24, 1, 1994)",18.0,0,0,0,0,1,1906
TOMAS.JURCO,-,"(28, 12, 1992)",19.0,0,0,1,1,0,1907
SCOTT.LAUGHTON,PHI,"(30, 5, 1994)",18.0,0,1,0,0,0,1908
BRENDAN.GAUNCE,VAN,"(21, 3, 1994)",18.0,0,1,1,0,0,1910
STEFAN.MATTEAU,VGK,"(23, 2, 1994)",18.0,0,0,1,0,0,1912
CODY.CECI,OTT,"(21, 12, 1993)",18.0,1,0,0,0,1,1913
DERRICK.POULIOT,VAN,"(16, 1, 1994)",18.0,0,0,0,0,1,1918
COLTON.SISSONS,NSH,"(5, 11, 1993)",18.0,1,1,0,1,0,1919
WADE.REDDEN,-,"(12, 6, 1977)",35.0,0,0,0,0,1,1920
SCOTT.GOMEZ,-,"(23, 12, 1979)",32.0,0,1,0,0,0,1921
STEVE.OLEKSY,TOR,"(4, 2, 1986)",26.0,1,0,0,0,1,1923
ANDREJ.SUSTR,-,"(29, 11, 1990)",21.0,1,0,0,0,1,1925
NICK.COUSINS,ARI,"(20, 7, 1993)",18.0,0,1,1,0,0,1926
JACOB.TROUBA,NYR,"(26, 2, 1994)",18.0,1,0,0,0,1,1927
DMITRIJ.JASKIN,WSH,"(23, 3, 1993)",19.0,0,0,1,1,0,1928
BEN.HANOWSKI,-,"(18, 10, 1990)",21.0,0,0,0,1,0,1931
NICK.SHORE,-,"(26, 9, 1992)",19.0,1,1,0,0,0,1932
NAIL.YAKUPOV,-,"(6, 10, 1993)",18.0,0,0,1,1,0,1935
JOSH.LEIVO,VAN,"(26, 5, 1993)",20.0,1,0,1,0,0,1941
JOEL.EDMUNDSON,STL,"(28, 6, 1993)",20.0,0,0,0,0,1,1945
REID.BOUCHER,VAN,"(8, 9, 1993)",19.0,0,0,1,0,0,1948
DARREN.DIETZ,-,"(17, 7, 1993)",19.0,1,0,0,0,1,1952
ANDREW.AGOZZINO,COL,"(3, 1, 1991)",22.0,0,1,1,0,0,1955
LUKE.WITKOWSKI,DET,"(14, 4, 1990)",23.0,1,0,0,1,1,1963
ANDREY.PEDAN,PIT,"(3, 7, 1993)",19.0,0,0,0,0,1,1965
TYLER.GRAOVAC,CGY,"(27, 4, 1993)",20.0,0,1,0,0,0,1966
JULIEN.BROUILLETTE,-,"(5, 12, 1986)",26.0,0,0,0,0,1,1971
ANDREW.MACWILLIAM,-,"(25, 3, 1990)",23.0,0,0,0,0,1,1978
BROCK.MCGINN,CAR,"(2, 2, 1994)",19.0,0,0,1,1,0,1980
LUKAS.SEDLAK,CBJ,"(25, 2, 1993)",20.0,0,1,1,1,0,1982
ANDREW.MILLER,-,"(18, 9, 1988)",24.0,1,1,0,0,0,1986
MARKUS.GRANLUND,VAN,"(16, 4, 1993)",20.0,0,1,1,1,0,1991
TOBIAS.RIEDER,EDM,"(10, 1, 1993)",20.0,0,0,1,1,0,1992
NIKITA.NESTEROV,-,"(28, 3, 1993)",20.0,0,0,0,0,1,1994
ALEXANDRE.GRENIER,-,"(5, 9, 1991)",21.0,1,0,0,1,0,1995
KARL.STOLLERY,-,"(21, 11, 1987)",25.0,0,0,0,0,1,1996
CHARLES.HUDON,MTL,"(23, 6, 1994)",19.0,0,0,1,1,0,1998
WILLIAM.KARLSSON,VGK,"(8, 1, 1993)",20.0,0,1,0,0,0,2002
CEDRIC.PAQUETTE,TBL,"(13, 8, 1993)",19.0,0,1,1,0,0,2004
BRENDAN.LEIPSIC,LAK,"(19, 5, 1994)",19.0,0,0,1,0,0,2005
ALEXEY.MARCHENKO,-,"(2, 1, 1992)",21.0,1,0,0,0,1,2008
VINCENT.LECAVALIER,-,"(21, 4, 1980)",33.0,0,1,1,0,0,2017
DANIEL.BRIERE,-,"(6, 10, 1977)",35.0,1,1,0,0,0,2018
MIKE.KOMISAREK,-,"(19, 1, 1982)",31.0,1,0,0,0,1,2020
BOBBY.FARNHAM,-,"(21, 1, 1989)",24,0,0,0,1,0,2021
CORBAN.KNIGHT,-,"(10, 9, 1990)",22,1,1,0,0,0,2022
JEFF.SCHULTZ,-,"(25, 2, 1986)",27,0,0,0,0,1,2023
ROSTISLAV.OLESZ,-,"(10, 10, 1985)",27.0,0,0,1,0,0,2026
KEITH.BALLARD,-,"(26, 11, 1982)",30.0,0,0,0,0,1,2027
CHAD.BILLINS,-,"(26, 5, 1989)",24.0,0,0,0,0,1,2028
MICHAEL.MCCARRON,MTL,"(7, 3, 1995)",18.0,1,1,0,1,0,2034
SVEN.ANDRIGHETTO,COL,"(21, 3, 1993)",20.0,0,0,1,1,0,2035
DENIS.GREBESHKOV,-,"(11, 10, 1983)",29.0,0,0,0,0,1,2036
PAUL.RANGER,-,"(12, 9, 1984)",28.0,0,0,0,0,1,2037
JOSH.JOORIS,-,"(14, 7, 1990)",22.0,1,1,0,0,0,2039
RONALDS.KENINS,-,"(28, 2, 1991)",22.0,0,0,1,0,0,2040
HUNTER.SHINKARUK,MTL,"(13, 10, 1994)",18.0,0,1,0,0,0,2042
JUJHAR.KHAIRA,EDM,"(13, 8, 1994)",18.0,0,1,1,0,0,2043
ANDRE.BURAKOVSKY,WSH,"(9, 2, 1995)",18.0,0,0,1,1,0,2046
TAYLOR.LEIER,BUF,"(15, 2, 1994)",19.0,0,0,1,0,0,2047
CURTIS.LAZAR,CGY,"(2, 2, 1995)",18.0,1,1,0,1,0,2048
JOEL.VERMIN,-,"(5, 2, 1992)",21.0,0,0,0,1,0,2049
CHRIS.BIGRAS,NYR,"(22, 2, 1995)",18.0,0,0,0,0,1,2050
MIRCO.MUELLER,NJD,"(21, 3, 1995)",18.0,0,0,0,0,1,2052
CONNOR.CARRICK,NJD,"(13, 4, 1994)",19.0,1,0,0,0,1,2053
NIKITA.ZADOROV,COL,"(16, 4, 1995)",18.0,0,0,0,0,1,2054
ALAN.QUINE,CGY,"(25, 2, 1993)",20.0,0,1,0,0,0,2055
RADEK.DVORAK,-,"(9, 3, 1977)",36.0,1,0,0,1,0,2057
VIKTOR.SVEDBERG,-,"(24, 5, 1991)",22.0,0,0,0,0,1,2059
TOM.GILBERT,-,"(10, 1, 1983)",30.0,1,0,0,0,1,2060
TYLER.GAUDET,NSH,"(4, 4, 1993)",20.0,0,1,0,0,0,2062
RYAN.HARTMAN,PHI,"(20, 9, 1994)",18.0,1,0,1,1,0,2064
SCOTT.KOSMACHUK,COL,"(24, 1, 1994)",19.0,1,0,0,1,0,2069
KERBY.RYCHEL,CGY,"(7, 10, 1994)",18.0,0,0,1,0,0,2072
KEVIN.CZUCZMAN,PIT,"(9, 1, 1991)",22.0,0,0,0,0,1,2077
KENNY.AGOSTINO,NJD,"(30, 4, 1992)",21.0,0,0,1,0,0,2079
BRYCE.VAN.BRABANT,-,"(12, 11, 1991)",21.0,0,0,1,0,0,2082
JAKE.MCCABE,BUF,"(12, 10, 1993)",19.0,0,0,0,0,1,2083
TYLER.WOTHERSPOON,STL,"(12, 3, 1993)",21.0,0,0,0,0,1,2085
