name,signing_date,signing_age,signing_status,contract_type,length,cap_hit_pct,player_id
ZACK.STORTINI,"(8, 7, 2013)",27,1,STANDARD CONTRACT,1,0.009300000000000001,1289
ZACK.STORTINI,"(3, 7, 2014)",28,1,STANDARD CONTRACT,1,0.0083,1289
ZACK.STORTINI,"(1, 7, 2015)",29,1,STANDARD CONTRACT,2,0.0084,1289
LAURI.KORPIKOSKI,"(12, 4, 2006)",19,0,ENTRY-LEVEL CONTRACT,3,0.0252,1290
LAURI.KORPIKOSKI,"(15, 7, 2009)",22,0,STANDARD CONTRACT,2,0.0123,1290
LAURI.KORPIKOSKI,"(20, 7, 2011)",24,0,STANDARD CONTRACT,2,0.027999999999999997,1290
LAURI.KORPIKOSKI,"(5, 7, 2013)",26,0,STANDARD CONTRACT,4,0.038900000000000004,1290
LAURI.KORPIKOSKI,"(10, 10, 2016)",30,1,STANDARD CONTRACT,1,0.0137,1290
NICOLAS.DESCHAMPS,"(16, 7, 2009)",19,0,ENTRY-LEVEL CONTRACT,3,0.013000000000000001,1291
NICOLAS.DESCHAMPS,"(22, 7, 2013)",23,0,STANDARD CONTRACT,1,0.0113,1291
MATT.DUCHENE,"(16, 7, 2009)",18,0,ENTRY-LEVEL CONTRACT,3,0.0158,1292
MATT.DUCHENE,"(23, 6, 2012)",21,0,STANDARD CONTRACT,2,0.0583,1292
MATT.DUCHENE,"(18, 7, 2013)",22,0,STANDARD CONTRACT,5,0.0933,1292
GRANT.LEWIS,"(6, 7, 2007)",22,0,ENTRY-LEVEL CONTRACT,2,0.011699999999999999,1293
GRANT.LEWIS,"(17, 7, 2009)",24,0,STANDARD CONTRACT,2,0.0103,1293
PETR.PRUCHA,"(5, 7, 2007)",24,1,STANDARD CONTRACT,2,0.0318,1294
PETR.PRUCHA,"(19, 7, 2009)",26,0,STANDARD CONTRACT,2,0.021099999999999997,1294
JOFFREY.LUPUL,"(12, 9, 2006)",22,0,STANDARD CONTRACT,3,0.0525,1295
JOFFREY.LUPUL,"(21, 7, 2009)",25,0,STANDARD CONTRACT,4,0.0748,1295
JOFFREY.LUPUL,"(20, 1, 2013)",29,1,STANDARD CONTRACT,5,0.0816,1295
BORIS.VALABIK,"(30, 3, 2006)",20,0,ENTRY-LEVEL CONTRACT,3,0.022000000000000002,1296
BORIS.VALABIK,"(21, 7, 2009)",23,0,STANDARD CONTRACT,2,0.0134,1296
BORIS.VALABIK,"(3, 7, 2011)",25,1,STANDARD CONTRACT,1,0.0086,1296
GREG.NEMISZ,"(21, 7, 2009)",19,0,ENTRY-LEVEL CONTRACT,3,0.0154,1297
GREG.NEMISZ,"(5, 7, 2013)",23,0,STANDARD CONTRACT,1,0.0113,1297
GREG.NEMISZ,"(2, 7, 2014)",24,0,STANDARD CONTRACT,1,0.0087,1297
KEITH.SEABROOK,"(21, 7, 2009)",20,0,ENTRY-LEVEL CONTRACT,3,0.0095,1298
MARC.METHOT,"(28, 7, 2005)",20,0,ENTRY-LEVEL CONTRACT,3,0.0139,1299
MARC.METHOT,"(16, 7, 2006)",21,0,STANDARD CONTRACT,1,0.011899999999999999,1299
MARC.METHOT,"(22, 7, 2009)",24,0,STANDARD CONTRACT,2,0.0178,1299
MARC.METHOT,"(5, 7, 2011)",26,0,STANDARD CONTRACT,4,0.0467,1299
MARC.METHOT,"(16, 2, 2015)",29,1,STANDARD CONTRACT,4,0.071,1299
TUOMO.RUUTU,"(13, 10, 2006)",23,1,STANDARD CONTRACT,2,0.0426,1300
TUOMO.RUUTU,"(24, 6, 2008)",25,0,STANDARD CONTRACT,1,0.0447,1300
TUOMO.RUUTU,"(23, 7, 2009)",26,0,STANDARD CONTRACT,3,0.0669,1300
TUOMO.RUUTU,"(22, 2, 2012)",29,1,STANDARD CONTRACT,4,0.0739,1300
JAKUB.KINDL,"(22, 5, 2007)",20,0,ENTRY-LEVEL CONTRACT,3,0.0187,1301
JAKUB.KINDL,"(24, 7, 2009)",22,0,STANDARD CONTRACT,3,0.015600000000000001,1301
JAKUB.KINDL,"(29, 6, 2013)",26,0,STANDARD CONTRACT,4,0.0373,1301
MATT.SMABY,"(14, 4, 2006)",21,0,ENTRY-LEVEL CONTRACT,3,0.018000000000000002,1302
MATT.SMABY,"(26, 7, 2009)",24,0,STANDARD CONTRACT,2,0.0092,1302
MATT.SMABY,"(14, 7, 2011)",26,1,STANDARD CONTRACT,1,0.009300000000000001,1302
MATT.SMABY,"(2, 7, 2012)",27,1,STANDARD CONTRACT,1,0.0108,1302
JACK.HILLEN,"(1, 4, 2008)",22,0,ENTRY-LEVEL CONTRACT,2,0.0174,1303
JACK.HILLEN,"(29, 7, 2009)",23,0,STANDARD CONTRACT,2,0.0092,1303
JACK.HILLEN,"(8, 8, 2011)",25,1,STANDARD CONTRACT,1,0.0101,1303
JACK.HILLEN,"(3, 7, 2012)",26,1,STANDARD CONTRACT,1,0.0108,1303
JACK.HILLEN,"(2, 4, 2013)",27,1,STANDARD CONTRACT,2,0.0109,1303
BRAD.MILLS,"(31, 7, 2009)",26,0,STANDARD CONTRACT,2,0.0089,1304
BRAD.MILLS,"(22, 8, 2011)",28,1,STANDARD CONTRACT,1,0.008199999999999999,1304
BRAD.MILLS,"(25, 10, 2013)",30,1,STANDARD CONTRACT,1,0.0086,1304
BRAD.MILLS,"(27, 1, 2015)",31,1,STANDARD CONTRACT,1,0.0109,1304
RYAN.JONES,"(2, 4, 2008)",23,0,ENTRY-LEVEL CONTRACT,1,0.016200000000000003,1305
RYAN.JONES,"(10, 8, 2009)",25,0,STANDARD CONTRACT,2,0.0172,1305
RYAN.JONES,"(29, 5, 2011)",26,1,STANDARD CONTRACT,2,0.0253,1305
RYAN.JONES,"(6, 7, 2013)",29,1,STANDARD CONTRACT,1,0.0233,1305
ZAC.RINALDO,"(11, 8, 2009)",19,0,ENTRY-LEVEL CONTRACT,3,0.0097,1306
ZAC.RINALDO,"(18, 4, 2013)",22,0,STANDARD CONTRACT,2,0.011699999999999999,1306
ZAC.RINALDO,"(7, 9, 2014)",24,0,STANDARD CONTRACT,2,0.0123,1306
ZAC.RINALDO,"(1, 7, 2017)",27,1,STANDARD CONTRACT,1,0.009300000000000001,1306
ZAC.RINALDO,"(2, 7, 2018)",28,1,STANDARD CONTRACT,1,0.008199999999999999,1306
LADISLAV.SMID,"(24, 8, 2005)",19,0,ENTRY-LEVEL CONTRACT,3,0.0252,1307
LADISLAV.SMID,"(12, 8, 2009)",23,0,STANDARD CONTRACT,2,0.0229,1307
LADISLAV.SMID,"(30, 6, 2011)",25,0,STANDARD CONTRACT,2,0.035,1307
LADISLAV.SMID,"(31, 3, 2013)",27,1,STANDARD CONTRACT,4,0.054400000000000004,1307
MATT.TAORMINA,"(14, 8, 2009)",22,0,ENTRY-LEVEL CONTRACT,2,0.009000000000000001,1308
MATT.TAORMINA,"(26, 7, 2012)",25,0,STANDARD CONTRACT,1,0.0092,1308
MATT.TAORMINA,"(6, 7, 2012)",25,1,STANDARD CONTRACT,1,0.011699999999999999,1308
MATT.TAORMINA,"(3, 7, 2013)",26,1,STANDARD CONTRACT,1,0.0101,1308
MATT.TAORMINA,"(1, 7, 2015)",28,1,STANDARD CONTRACT,1,0.0084,1308
MATT.TAORMINA,"(28, 6, 2016)",29,1,STANDARD CONTRACT,1,0.0079,1308
MATT.TAORMINA,"(1, 7, 2017)",30,1,STANDARD CONTRACT,2,0.0087,1308
BRETT.FESTERLING,"(14, 9, 2005)",19,0,ENTRY-LEVEL CONTRACT,3,0.012,1309
BRETT.FESTERLING,"(20, 8, 2009)",23,0,STANDARD CONTRACT,2,0.0092,1309
BRETT.FESTERLING,"(14, 7, 2011)",25,0,STANDARD CONTRACT,1,0.009000000000000001,1309
BENN.FERRIERO,"(23, 8, 2009)",22,0,ENTRY-LEVEL CONTRACT,2,0.011200000000000002,1310
BENN.FERRIERO,"(8, 7, 2011)",24,0,STANDARD CONTRACT,1,0.009399999999999999,1310
BENN.FERRIERO,"(13, 7, 2012)",25,0,STANDARD CONTRACT,1,0.011699999999999999,1310
BENN.FERRIERO,"(12, 7, 2013)",26,1,STANDARD CONTRACT,1,0.0086,1310
BENN.FERRIERO,"(16, 7, 2014)",27,1,STANDARD CONTRACT,1,0.0087,1310
CHRIS.PORTER,"(21, 8, 2007)",23,0,ENTRY-LEVEL CONTRACT,2,0.0174,1311
CHRIS.PORTER,"(23, 8, 2009)",25,0,STANDARD CONTRACT,2,0.009899999999999999,1311
CHRIS.PORTER,"(13, 6, 2011)",27,1,STANDARD CONTRACT,1,0.0101,1311
CHRIS.PORTER,"(18, 7, 2012)",28,1,STANDARD CONTRACT,1,0.0108,1311
CHRIS.PORTER,"(4, 4, 2013)",28,1,STANDARD CONTRACT,2,0.0105,1311
CHRIS.PORTER,"(8, 8, 2015)",31,1,STANDARD CONTRACT,1,0.008100000000000001,1311
MATT.LASHOFF,"(28, 8, 2009)",22,0,STANDARD CONTRACT,2,0.0097,1312
MATT.LASHOFF,"(7, 7, 2011)",24,0,STANDARD CONTRACT,1,0.009300000000000001,1312
CAL.O'REILLY,"(6, 11, 2006)",20,0,ENTRY-LEVEL CONTRACT,3,0.011399999999999999,1313
CAL.O'REILLY,"(1, 9, 2009)",22,0,STANDARD CONTRACT,2,0.009899999999999999,1313
CAL.O'REILLY,"(7, 7, 2011)",24,0,STANDARD CONTRACT,1,0.0163,1313
CAL.O'REILLY,"(2, 7, 2014)",27,1,STANDARD CONTRACT,1,0.0087,1313
CAL.O'REILLY,"(1, 7, 2015)",28,1,STANDARD CONTRACT,2,0.0098,1313
CAL.O'REILLY,"(1, 7, 2017)",30,1,STANDARD CONTRACT,2,0.009300000000000001,1313
STEVE.EMINGER,"(29, 6, 2008)",24,1,STANDARD CONTRACT,1,0.0212,1314
STEVE.EMINGER,"(4, 9, 2009)",25,0,STANDARD CONTRACT,2,0.019799999999999998,1314
STEVE.EMINGER,"(25, 7, 2011)",27,0,STANDARD CONTRACT,1,0.0124,1314
STEVE.EMINGER,"(10, 9, 2012)",28,1,STANDARD CONTRACT,1,0.0125,1314
DERICK.BRASSARD,"(21, 9, 2006)",18,0,ENTRY-LEVEL CONTRACT,3,0.0187,1315
DERICK.BRASSARD,"(4, 9, 2009)",21,0,STANDARD CONTRACT,4,0.056299999999999996,1315
DERICK.BRASSARD,"(27, 7, 2014)",26,0,STANDARD CONTRACT,5,0.0725,1315
DEREK.DORSETT,"(19, 9, 2006)",19,0,ENTRY-LEVEL CONTRACT,3,0.0113,1316
DEREK.DORSETT,"(12, 9, 2009)",22,0,STANDARD CONTRACT,2,0.009899999999999999,1316
DEREK.DORSETT,"(23, 5, 2009)",22,0,STANDARD CONTRACT,3,0.0288,1316
DEREK.DORSETT,"(8, 4, 2015)",28,1,STANDARD CONTRACT,4,0.0384,1316
DREW.STAFFORD,"(3, 5, 2006)",20,0,ENTRY-LEVEL CONTRACT,3,0.0252,1317
DREW.STAFFORD,"(13, 9, 2009)",23,0,STANDARD CONTRACT,2,0.0335,1317
DREW.STAFFORD,"(3, 6, 2011)",25,0,STANDARD CONTRACT,4,0.0673,1317
DREW.STAFFORD,"(30, 6, 2015)",29,1,STANDARD CONTRACT,2,0.060899999999999996,1317
DREW.STAFFORD,"(25, 8, 2017)",31,1,STANDARD CONTRACT,1,0.010700000000000001,1317
DREW.STAFFORD,"(5, 10, 2018)",32,1,STANDARD CONTRACT,1,0.0102,1317
ANTOINE.VERMETTE,"(18, 7, 2006)",23,1,STANDARD CONTRACT,2,0.0227,1318
ANTOINE.VERMETTE,"(31, 7, 2008)",26,0,STANDARD CONTRACT,2,0.0487,1318
ANTOINE.VERMETTE,"(14, 9, 2009)",27,1,STANDARD CONTRACT,5,0.066,1318
ANTOINE.VERMETTE,"(1, 7, 2015)",32,1,STANDARD CONTRACT,2,0.0525,1318
ANTOINE.VERMETTE,"(15, 8, 2016)",34,1,STANDARD CONTRACT,2,0.024,1318
ALEXANDER.URBOM,"(16, 9, 2009)",18,0,ENTRY-LEVEL CONTRACT,3,0.0105,1319
TYLER.ENNIS,"(16, 9, 2009)",19,0,ENTRY-LEVEL CONTRACT,3,0.0154,1320
TYLER.ENNIS,"(15, 9, 2012)",22,0,STANDARD CONTRACT,2,0.046900000000000004,1320
TYLER.ENNIS,"(16, 7, 2014)",24,0,STANDARD CONTRACT,5,0.0667,1320
TYLER.ENNIS,"(6, 7, 2018)",28,1,STANDARD CONTRACT,1,0.008199999999999999,1320
JAMES.WRIGHT,"(26, 9, 2009)",19,0,ENTRY-LEVEL CONTRACT,3,0.011399999999999999,1321
JAMES.WRIGHT,"(17, 7, 2011)",21,0,STANDARD CONTRACT,2,0.0101,1321
JAMES.WRIGHT,"(1, 7, 2015)",25,1,STANDARD CONTRACT,1,0.011200000000000002,1321
STEPHANE.ROBIDAS,"(5, 8, 2005)",28,1,STANDARD CONTRACT,2,0.0141,1322
STEPHANE.ROBIDAS,"(6, 12, 2006)",29,1,STANDARD CONTRACT,3,0.0341,1322
STEPHANE.ROBIDAS,"(1, 10, 2009)",32,1,STANDARD CONTRACT,4,0.0581,1322
STEPHANE.ROBIDAS,"(1, 7, 2014)",37,1,35+ CONTRACT,3,0.0435,1322
CARTER.ASHTON,"(2, 10, 2009)",18,0,ENTRY-LEVEL CONTRACT,3,0.0158,1323
CARTER.ASHTON,"(16, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0123,1323
TORREY.MITCHELL,"(19, 3, 2007)",22,0,ENTRY-LEVEL CONTRACT,2,0.0163,1324
TORREY.MITCHELL,"(2, 10, 2009)",24,0,STANDARD CONTRACT,3,0.0241,1324
TORREY.MITCHELL,"(1, 7, 2012)",27,1,STANDARD CONTRACT,3,0.0317,1324
TORREY.MITCHELL,"(15, 6, 2015)",30,1,STANDARD CONTRACT,3,0.0174,1324
ROSTISLAV.KLESLA,"(18, 4, 2006)",24,1,STANDARD CONTRACT,4,0.040999999999999995,1325
ROSTISLAV.KLESLA,"(3, 10, 2009)",27,1,STANDARD CONTRACT,4,0.0524,1325
SIMON.DESPRES,"(7, 10, 2009)",18,0,ENTRY-LEVEL CONTRACT,3,0.0158,1326
SIMON.DESPRES,"(23, 7, 2014)",22,0,STANDARD CONTRACT,2,0.013000000000000001,1326
SIMON.DESPRES,"(9, 10, 2015)",24,0,STANDARD CONTRACT,5,0.0518,1326
LANCE.BOUMA,"(7, 10, 2009)",19,0,ENTRY-LEVEL CONTRACT,3,0.0102,1327
LANCE.BOUMA,"(20, 7, 2013)",23,0,STANDARD CONTRACT,1,0.009000000000000001,1327
LANCE.BOUMA,"(27, 8, 2014)",24,0,STANDARD CONTRACT,1,0.011200000000000002,1327
LANCE.BOUMA,"(23, 7, 2015)",25,0,STANDARD CONTRACT,3,0.0308,1327
LANCE.BOUMA,"(1, 7, 2017)",27,1,STANDARD CONTRACT,1,0.013300000000000001,1327
VICTOR.ORESKOVICH,"(30, 7, 2007)",20,0,ENTRY-LEVEL CONTRACT,3,0.0101,1328
VICTOR.ORESKOVICH,"(9, 10, 2009)",23,0,STANDARD CONTRACT,2,0.0101,1328
VICTOR.ORESKOVICH,"(7, 9, 2011)",25,0,STANDARD CONTRACT,1,0.009399999999999999,1328
MATT.CARKNER,"(18, 6, 2008)",27,0,STANDARD CONTRACT,2,0.009899999999999999,1329
MATT.CARKNER,"(20, 10, 2009)",28,1,STANDARD CONTRACT,2,0.0123,1329
MATT.CARKNER,"(1, 7, 2012)",31,1,STANDARD CONTRACT,3,0.025,1329
RICH.PEVERLEY,"(17, 1, 2007)",24,0,STANDARD CONTRACT,2,0.009300000000000001,1330
RICH.PEVERLEY,"(25, 7, 2008)",26,0,STANDARD CONTRACT,2,0.0086,1330
RICH.PEVERLEY,"(20, 10, 2009)",27,1,STANDARD CONTRACT,2,0.0233,1330
RICH.PEVERLEY,"(11, 10, 2012)",30,1,STANDARD CONTRACT,3,0.0542,1330
DAVIS.DREWISKE,"(31, 3, 2008)",23,0,ENTRY-LEVEL CONTRACT,2,0.009300000000000001,1331
DAVIS.DREWISKE,"(23, 10, 2009)",24,0,STANDARD CONTRACT,3,0.0109,1331
DAVIS.DREWISKE,"(13, 6, 2013)",28,1,STANDARD CONTRACT,2,0.009899999999999999,1331
DAVIS.DREWISKE,"(1, 7, 2015)",30,1,STANDARD CONTRACT,1,0.008100000000000001,1331
JAMIE.DEVANE,"(3, 11, 2009)",18,0,ENTRY-LEVEL CONTRACT,3,0.010700000000000001,1332
JAMIE.DEVANE,"(12, 7, 2014)",23,0,STANDARD CONTRACT,2,0.0083,1332
MARC.SAVARD,"(1, 7, 2006)",28,1,STANDARD CONTRACT,4,0.11359999999999999,1333
MARC.SAVARD,"(1, 12, 2009)",32,1,STANDARD CONTRACT,7,0.0708,1333
MAX.SAUVE,"(1, 12, 2009)",19,0,ENTRY-LEVEL CONTRACT,3,0.011699999999999999,1334
ALEXANDER.SEMIN,"(11, 4, 2006)",22,0,STANDARD CONTRACT,2,0.029500000000000002,1335
ALEXANDER.SEMIN,"(27, 10, 2007)",23,0,STANDARD CONTRACT,2,0.0915,1335
ALEXANDER.SEMIN,"(26, 12, 2009)",25,0,STANDARD CONTRACT,1,0.1056,1335
ALEXANDER.SEMIN,"(27, 1, 2011)",26,1,STANDARD CONTRACT,1,0.1128,1335
ALEXANDER.SEMIN,"(26, 7, 2012)",28,1,STANDARD CONTRACT,1,0.1167,1335
ALEXANDER.SEMIN,"(25, 3, 2013)",29,1,STANDARD CONTRACT,5,0.10890000000000001,1335
ALEXANDER.SEMIN,"(24, 7, 2015)",31,1,STANDARD CONTRACT,1,0.0154,1335
SHAWN.LALONDE,"(31, 12, 2009)",19,0,ENTRY-LEVEL CONTRACT,3,0.0141,1336
DAVID.STECKEL,"(19, 7, 2007)",25,0,STANDARD CONTRACT,2,0.0102,1337
DAVID.STECKEL,"(6, 8, 2008)",26,1,STANDARD CONTRACT,1,0.0128,1337
DAVID.STECKEL,"(6, 1, 2010)",27,1,STANDARD CONTRACT,3,0.0194,1337
KEVIN.KLEIN,"(14, 9, 2014)",29,0,ENTRY-LEVEL CONTRACT,3,0.0064,1338
KEVIN.KLEIN,"(16, 7, 2007)",22,0,STANDARD CONTRACT,1,0.009899999999999999,1338
KEVIN.KLEIN,"(16, 7, 2008)",23,0,STANDARD CONTRACT,2,0.0115,1338
KEVIN.KLEIN,"(19, 1, 2010)",25,0,STANDARD CONTRACT,3,0.023799999999999998,1338
KEVIN.KLEIN,"(15, 9, 2012)",27,1,STANDARD CONTRACT,5,0.0483,1338
MARCEL.GOC,"(15, 7, 2006)",22,0,STANDARD CONTRACT,2,0.0179,1339
MARCEL.GOC,"(11, 7, 2008)",24,0,STANDARD CONTRACT,1,0.0137,1339
MARCEL.GOC,"(21, 8, 2009)",25,0,STANDARD CONTRACT,1,0.0097,1339
MARCEL.GOC,"(27, 1, 2010)",26,0,STANDARD CONTRACT,1,0.013600000000000001,1339
MARCEL.GOC,"(1, 7, 2011)",27,1,STANDARD CONTRACT,3,0.0264,1339
MARCEL.GOC,"(1, 7, 2014)",30,1,STANDARD CONTRACT,1,0.0174,1339
JOE.VITALE,"(3, 4, 2009)",23,0,ENTRY-LEVEL CONTRACT,1,0.0097,1340
JOE.VITALE,"(28, 1, 2010)",24,0,STANDARD CONTRACT,2,0.0086,1340
JOE.VITALE,"(3, 2, 2012)",26,0,STANDARD CONTRACT,2,0.0086,1340
JOE.VITALE,"(1, 7, 2014)",28,1,STANDARD CONTRACT,3,0.016200000000000003,1340
JARED.COWEN,"(3, 2, 2010)",19,0,ENTRY-LEVEL CONTRACT,3,0.0158,1341
JARED.COWEN,"(13, 9, 2013)",22,0,STANDARD CONTRACT,4,0.0482,1341
JORDIN.TOOTOO,"(21, 7, 2006)",23,1,STANDARD CONTRACT,2,0.013600000000000001,1342
JORDIN.TOOTOO,"(31, 1, 2008)",24,0,STANDARD CONTRACT,2,0.0194,1342
JORDIN.TOOTOO,"(5, 2, 2010)",27,1,STANDARD CONTRACT,2,0.022000000000000002,1342
JORDIN.TOOTOO,"(1, 7, 2012)",29,1,STANDARD CONTRACT,3,0.0317,1342
JORDIN.TOOTOO,"(6, 10, 2010)",27,1,STANDARD CONTRACT,1,0.009300000000000001,1342
JORDIN.TOOTOO,"(16, 5, 2015)",32,1,STANDARD CONTRACT,1,0.012,1342
JORDIN.TOOTOO,"(5, 7, 2016)",33,1,STANDARD CONTRACT,1,0.0103,1342
JORDIN.TOOTOO,"(28, 2, 2017)",34,1,STANDARD CONTRACT,1,0.0096,1342
ANDREW.MACDONALD,"(24, 5, 2007)",20,0,ENTRY-LEVEL CONTRACT,3,0.0096,1343
ANDREW.MACDONALD,"(25, 2, 2010)",23,0,STANDARD CONTRACT,4,0.0097,1343
ANDREW.MACDONALD,"(15, 4, 2014)",27,1,STANDARD CONTRACT,6,0.07780000000000001,1343
RENE.BOURQUE,"(13, 7, 2006)",24,0,STANDARD CONTRACT,2,0.018799999999999997,1344
RENE.BOURQUE,"(3, 7, 2008)",26,1,STANDARD CONTRACT,2,0.023799999999999998,1344
RENE.BOURQUE,"(25, 2, 2010)",28,1,STANDARD CONTRACT,6,0.0587,1344
RENE.BOURQUE,"(10, 10, 2016)",34,1,STANDARD CONTRACT,1,0.0089,1344
MATT.STAJAN,"(13, 9, 2006)",22,1,STANDARD CONTRACT,2,0.0199,1345
MATT.STAJAN,"(7, 7, 2008)",24,0,STANDARD CONTRACT,2,0.030899999999999997,1345
MATT.STAJAN,"(1, 3, 2010)",26,1,STANDARD CONTRACT,4,0.0616,1345
MATT.STAJAN,"(20, 1, 2014)",30,1,STANDARD CONTRACT,4,0.0453,1345
STEVE.OTT,"(10, 7, 2006)",23,1,STANDARD CONTRACT,2,0.0179,1346
STEVE.OTT,"(29, 4, 2008)",25,0,STANDARD CONTRACT,2,0.028300000000000002,1346
STEVE.OTT,"(1, 3, 2010)",27,1,STANDARD CONTRACT,4,0.0519,1346
STEVE.OTT,"(10, 7, 2014)",31,1,STANDARD CONTRACT,2,0.0377,1346
STEVE.OTT,"(1, 7, 2016)",33,1,STANDARD CONTRACT,1,0.011000000000000001,1346
CLAYTON.STONER,"(15, 7, 2009)",24,0,STANDARD CONTRACT,1,0.011699999999999999,1347
CLAYTON.STONER,"(2, 3, 2010)",25,0,STANDARD CONTRACT,2,0.009300000000000001,1347
CLAYTON.STONER,"(10, 5, 2012)",27,0,STANDARD CONTRACT,2,0.0163,1347
CLAYTON.STONER,"(1, 7, 2014)",29,1,STANDARD CONTRACT,4,0.0471,1347
MAREK.ZIDLICKY,"(15, 9, 2004)",27,1,STANDARD CONTRACT,2,0.0146,1348
MAREK.ZIDLICKY,"(8, 5, 2006)",29,1,STANDARD CONTRACT,4,0.0859,1348
MAREK.ZIDLICKY,"(2, 3, 2010)",33,1,STANDARD CONTRACT,3,0.0704,1348
MAREK.ZIDLICKY,"(10, 7, 2013)",36,1,35+ CONTRACT,1,0.0467,1348
MAREK.ZIDLICKY,"(3, 6, 2014)",37,1,35+ CONTRACT,1,0.0467,1348
MAREK.ZIDLICKY,"(18, 9, 2015)",38,1,35+ CONTRACT,1,0.021,1348
SHANE.HARPER,"(4, 3, 2010)",21,0,ENTRY-LEVEL CONTRACT,3,0.0106,1349
SHANE.HARPER,"(1, 7, 2015)",26,0,STANDARD CONTRACT,1,0.008100000000000001,1349
SHANE.HARPER,"(11, 5, 2016)",27,1,STANDARD CONTRACT,1,0.0091,1349
BRIAN.LEE,"(3, 7, 2007)",20,0,ENTRY-LEVEL CONTRACT,3,0.0169,1350
BRIAN.LEE,"(8, 3, 2010)",22,0,STANDARD CONTRACT,2,0.0147,1350
BRIAN.LEE,"(28, 6, 2012)",25,0,STANDARD CONTRACT,2,0.0192,1350
RYAN.STANTON,"(12, 3, 2010)",20,0,ENTRY-LEVEL CONTRACT,3,0.0104,1351
RYAN.STANTON,"(18, 7, 2013)",23,0,STANDARD CONTRACT,2,0.0086,1351
RYAN.STANTON,"(24, 7, 2015)",26,1,STANDARD CONTRACT,1,0.008100000000000001,1351
RYAN.STANTON,"(1, 7, 2016)",26,1,STANDARD CONTRACT,1,0.008199999999999999,1351
RYAN.STANTON,"(1, 7, 2017)",27,1,STANDARD CONTRACT,2,0.009300000000000001,1351
CASEY.WELLMAN,"(16, 3, 2010)",22,0,ENTRY-LEVEL CONTRACT,2,0.0152,1352
CASEY.WELLMAN,"(14, 7, 2011)",23,0,STANDARD CONTRACT,1,0.0132,1352
CASEY.WELLMAN,"(22, 7, 2012)",24,0,STANDARD CONTRACT,1,0.013300000000000001,1352
CASEY.WELLMAN,"(28, 3, 2013)",25,1,STANDARD CONTRACT,2,0.0086,1352
JORDAN.SCHROEDER,"(17, 3, 2010)",19,0,ENTRY-LEVEL CONTRACT,3,0.0158,1353
JORDAN.SCHROEDER,"(24, 7, 2013)",22,0,STANDARD CONTRACT,1,0.009300000000000001,1353
JORDAN.SCHROEDER,"(15, 7, 2014)",23,0,STANDARD CONTRACT,2,0.0087,1353
JORDAN.SCHROEDER,"(23, 7, 2016)",25,0,STANDARD CONTRACT,1,0.0089,1353
JORDAN.SCHROEDER,"(27, 6, 2017)",26,0,STANDARD CONTRACT,2,0.0087,1353
JAKE.NEWTON,"(17, 3, 2010)",21,0,ENTRY-LEVEL CONTRACT,3,0.0154,1354
BEN.HOLMSTROM,"(17, 3, 2010)",22,0,ENTRY-LEVEL CONTRACT,2,0.0101,1355
BEN.HOLMSTROM,"(12, 7, 2012)",25,0,STANDARD CONTRACT,1,0.0092,1355
BEN.HOLMSTROM,"(18, 3, 2013)",25,1,STANDARD CONTRACT,1,0.009300000000000001,1355
BEN.HOLMSTROM,"(4, 7, 2014)",27,1,STANDARD CONTRACT,1,0.0087,1355
BEN.HOLMSTROM,"(1, 7, 2015)",28,1,STANDARD CONTRACT,1,0.0105,1355
BEN.HOLMSTROM,"(2, 6, 2016)",29,1,STANDARD CONTRACT,1,0.011200000000000002,1355
JESSE.BLACKER,"(18, 3, 2010)",18,0,ENTRY-LEVEL CONTRACT,3,0.0121,1356
JESSE.BLACKER,"(10, 7, 2014)",23,0,STANDARD CONTRACT,1,0.008,1356
AARON.VOLPATTI,"(22, 3, 2010)",24,0,STANDARD CONTRACT,2,0.0108,1357
AARON.VOLPATTI,"(15, 6, 2012)",27,1,STANDARD CONTRACT,1,0.009300000000000001,1357
AARON.VOLPATTI,"(24, 4, 2013)",27,1,STANDARD CONTRACT,2,0.0089,1357
ANDREW.FERENCE,"(10, 8, 2005)",26,1,STANDARD CONTRACT,2,0.0192,1358
ANDREW.FERENCE,"(29, 9, 2006)",27,1,STANDARD CONTRACT,3,0.0318,1358
ANDREW.FERENCE,"(24, 3, 2010)",31,1,STANDARD CONTRACT,3,0.039599999999999996,1358
ANDREW.FERENCE,"(5, 7, 2013)",34,1,STANDARD CONTRACT,4,0.050499999999999996,1358
TOMAS.VINCOUR,"(24, 3, 2010)",19,0,ENTRY-LEVEL CONTRACT,3,0.0109,1359
TOMAS.VINCOUR,"(3, 9, 2014)",23,0,STANDARD CONTRACT,1,0.0087,1359
JAMIE.MCBAIN,"(26, 3, 2010)",22,0,ENTRY-LEVEL CONTRACT,3,0.0115,1360
JAMIE.MCBAIN,"(21, 4, 2012)",24,0,STANDARD CONTRACT,2,0.027999999999999997,1360
JAMIE.MCBAIN,"(13, 11, 2014)",26,1,STANDARD CONTRACT,1,0.008,1360
JAMIE.MCBAIN,"(3, 7, 2015)",27,1,STANDARD CONTRACT,1,0.0084,1360
JAMIE.MCBAIN,"(1, 7, 2016)",28,1,STANDARD CONTRACT,1,0.0089,1360
JAMIE.MCBAIN,"(1, 7, 2017)",29,1,STANDARD CONTRACT,1,0.0087,1360
